,Event,Time,Port,Vessel,VesselType
1329,Departure,2019-12-02 14:48,JURONG ISLAND,PSA CAPELLA YS02 [SG],undefined
1330,Departure,2019-12-02 14:48,GOSPORT,SPIRIT OF PORTSMOUTH [GB],passenger
1331,Arrival,2019-12-02 14:48,JAKARTA,SRIKANDI LINES [ID],cargo
1332,Departure,2019-12-02 14:48,SANTOS,PREMIUM DO BRASIL [BR],tanker
1333,Arrival,2019-12-02 14:48,CANNES,MEDITERRANEE 3 [FR],passenger
1334,Departure,2019-12-02 14:48,GALVESTON,TRITON [US],tug
1335,Departure,2019-12-02 14:48,HAMBURG,ST. PAULI [DE],passenger
1336,Departure,2019-12-02 14:48,PADUCAH,LESLIE M NEAL [US],tug
1337,Departure,2019-12-02 14:48,SURALAYA,TIRTAYASA IV 216 [ID],tug
1338,Departure,2019-12-02 14:48,BREMERTON,WATERMAN [US],undefined
1339,Departure,2019-12-02 14:48,SCHIEDAM,SNOEK [NL],passenger
1340,Departure,2019-12-02 14:48,VAXHOLM,CASTELLA [SE],passenger
1341,Arrival,2019-12-02 14:48,HELSINGOR,TYCHO BRAHE [DK],passenger
1342,Departure,2019-12-02 14:48,ASPERO,FROJA [SE],passenger
1343,Arrival,2019-12-02 14:48,PUERTO PESQUERO,MAGNUM [MX],passenger
1344,Arrival,2019-12-02 14:48,MAKASSAR,MV SPIL NITA [ID],cargo
1345,Departure,2019-12-02 14:48,SLEMMESTAD,BARONEN [NO],high speed
1346,Arrival,2019-12-02 14:48,FISKEBOL,TYSFJORD [NO],passenger
1347,Departure,2019-12-02 14:48,TINGWALL,MV SHAPINSAY [GB],passenger
1348,Departure,2019-12-02 14:47,PORTAFERRY,STRANGFORD 2 [GB],passenger
1349,Arrival,2019-12-02 14:47,ALTAMIRA,ONEGO ELBE [MX],cargo
1350,Departure,2019-12-02 14:47,CARTAGENA,GPC BARU [CO],tug
1351,Arrival,2019-12-02 14:47,PETIT COURONNE,BAC 18 [FR],undefined
1352,Departure,2019-12-02 14:47,HOUSTON,CAPE HATTERAS [US],yacht
1353,Arrival,2019-12-02 14:47,DELFSHAVEN,RPA10 [NL],tug
1354,Arrival,2019-12-02 14:47,SIRRI,MATAF VICTORY [IR],passenger
1355,Arrival,2019-12-02 14:47,LYSAKER,BARONESSEN [NO],high speed
1356,Departure,2019-12-02 14:47,BERLIN,CAROLA [DE],passenger
1357,Departure,2019-12-02 14:47,MONDORF,CHRISTOPHORUS [DE],undefined
1358,Arrival,2019-12-02 14:47,VIAREGGIO,QUARTO [IT],fishing
1359,Arrival,2019-12-02 14:47,ZAANDAM,AMAZONE [NL],tanker
1360,Arrival,2019-12-02 14:47,COWES,KONICA POP [GB],yacht
1361,Arrival,2019-12-02 14:47,BOTLEK - ROTTERDAM,BERNISSEPLUS [NL],undefined
1362,Departure,2019-12-02 14:47,MORTAVIKA,RAUNEFJORD [NO],passenger
1363,Arrival,2019-12-02 14:47,AL JUBAIL,ALEXANDER S MCCALL [SA],passenger
1364,Departure,2019-12-02 14:47,NOVOROSSIYSK,RASMUS [RU],tug
1365,Arrival,2019-12-02 14:47,HONG KONG,DISCOVERY BAY 5 [HK],passenger
1366,Arrival,2019-12-02 14:47,L'AMETLLA DE MAR,CIROAG [ES],fishing
1367,Departure,2019-12-02 14:47,HEDEN (HONO),MARIE [SE],passenger
1368,Arrival,2019-12-02 14:47,ANACORTES,GUEMES [US],passenger
1369,Arrival,2019-12-02 14:47,HONG KONG,SEA SHINE [HK],high speed
1370,Arrival,2019-12-02 14:47,ORNES,SKARSTIND [NO],passenger
1371,Arrival,2019-12-02 14:47,TEMRYUK,GENERAL RAEVSKIY [RU],tug
1372,Departure,2019-12-02 14:47,BOSTON,CG SPENCER [US],tug
1373,Departure,2019-12-02 14:47,ARSVAGEN,MASTRAFJORD [NO],passenger
1374,Arrival,2019-12-02 14:47,CAPE TOWN,ENIGMA [ZA],yacht
1375,Arrival,2019-12-02 14:47,GLADSTONE,SL AWOONGA [AU],tug
1376,Departure,2019-12-02 14:47,THASOS,ANAX [GR],passenger
1377,Arrival,2019-12-02 14:47,RUDKOBING,STRYNOE [DK],passenger
1378,Arrival,2019-12-02 14:47,OSTERMOOR,FAEHRE DANZIG [DE],passenger
1379,Departure,2019-12-02 14:47,TAU,HARDANGER [NO],passenger
1380,Departure,2019-12-02 14:47,VAL-DE-LA-HAYE,BAC 18 [FR],undefined
1381,Arrival,2019-12-02 14:47,WIEN,MUSTANG [AT],cargo
1382,Departure,2019-12-02 14:47,STEILACOOM,STEILACOOM II [US],passenger
1383,Arrival,2019-12-02 14:47,KAVALA,ENERGEAN WAVE [GR],yacht
1384,Departure,2019-12-02 14:47,LANGESUND,LOS 110 [NO],tug
1385,Departure,2019-12-02 14:47,XIAMEN,LUN DU 20 [CN],undefined
1386,Arrival,2019-12-02 14:47,LEMWERDER,VEGESACK [DE],passenger
1387,Departure,2019-12-02 14:47,SINGAPORE,OPL 116 [SG],cargo
1388,Arrival,2019-12-02 14:47,QINZHOU,LI AN368 [CN],cargo
1389,Departure,2019-12-02 14:47,CALAIS,CHAMBON NOROIT [FR],tug
1390,Departure,2019-12-02 14:47,JACKSONVILLE,SURVEV VESSEL FL II [US],tug
1391,Departure,2019-12-02 14:47,CHAGUARAMAS,BCSL GULF MASTER [TT],passenger
1392,Departure,2019-12-02 14:47,ISCHIA,MORLE' I^ [IT],fishing
1393,Departure,2019-12-02 14:47,VILLA SAN GIOVANNI,ENOTRIA [IT],passenger
1394,Departure,2019-12-02 14:47,TRELLEBORG,COPERNICUS [SE],passenger
1395,Arrival,2019-12-02 14:47,UTRECHT,BONAIRE [NL],cargo
1396,Departure,2019-12-02 14:47,BRUNSBUETTEL,FAEHRE DANZIG [DE],passenger
1397,Departure,2019-12-02 14:47,LEMWERDER,LEMWERDER2 [DE],passenger
1398,Departure,2019-12-02 14:47,ROTTERDAM PERNIS,FIXUT MARIS [NL],undefined
1399,Arrival,2019-12-02 14:47,BARREIRO,GIL VICENTE [PT],passenger
1400,Departure,2019-12-02 14:47,SINGAPORE,CKL XV [SG],passenger
1401,Departure,2019-12-02 14:47,ESKIHISAR,BAHARIYE [TR],passenger
1402,Departure,2019-12-02 14:47,SJAELLANDS ODDE,EXPRESS 3 [DK],high speed
1403,Arrival,2019-12-02 14:47,NORTH FREMANTLE,MAKO [AU],yacht
1404,Arrival,2019-12-02 14:47,DONSO,RIVO [SE],high speed
1405,Arrival,2019-12-02 14:47,HAMBURG,RAFIKI [DE],passenger
1406,Departure,2019-12-02 14:47,BRATTVAG,DYKKERSERVICE 3 [NO],tug
1407,Arrival,2019-12-02 14:47,SEATTLE,WESTRAC II [US],undefined
1408,Arrival,2019-12-02 14:47,ISCHIA,MARIA BUONO [IT],passenger
1409,Arrival,2019-12-02 14:47,FURUSUND,FRIDA [SE],passenger
1410,Departure,2019-12-02 14:47,TIBURON,MILLENNIUM [US],high speed
1411,Arrival,2019-12-02 14:47,DORDRECHT,HILDA S [NL],tanker
1412,Arrival,2019-12-02 14:47,DELFSHAVEN,CHRISTINA [NL],passenger
1413,Departure,2019-12-02 14:47,LA SPEZIA,ITS GORGONA [IT],tanker
1414,Departure,2019-12-02 14:47,SAELVIG,PRINSESSE ISABELLA [DK],passenger
1415,Departure,2019-12-02 14:47,MUGGIA,DELFINO VERDE V [IT],passenger
1416,Arrival,2019-12-02 14:47,BLECKEDE,AMT NEUHAUS [DE],passenger
1417,Arrival,2019-12-02 14:47,GUSTAVIA,TROPIC PALM [BL],cargo
1418,Arrival,2019-12-02 14:47,FAUNTLEROY,WSF KITTITAS [US],passenger
1419,Arrival,2019-12-02 14:47,VONDELINGENPLAAT - ROTTERDAM,TRANSPORTER [NL],cargo
1420,Departure,2019-12-02 14:46,MESSINA,TRINACRIA [IT],passenger
1421,Arrival,2019-12-02 14:46,BRATTVAG,DRYNA [NO],passenger
1422,Arrival,2019-12-02 14:46,AMSTERDAM,QUO-VADIS [NL],cargo
1423,Arrival,2019-12-02 14:46,GENOVA,DANIMARCA [IT],tug
1424,Departure,2019-12-02 14:46,GDYNIA,AMKE [PL],cargo
1425,Departure,2019-12-02 14:46,NORDENHAM,BREMERHAVEN [DE],passenger
1426,Departure,2019-12-02 14:46,PENICHE,VIRGEM DAS GRACAS [PT],fishing
1427,Arrival,2019-12-02 14:46,TERNEUZEN,ROB [NL],tug
1428,Arrival,2019-12-02 14:46,CANVEY ISLAND,SWS ESSEX [GB],tug
1429,Arrival,2019-12-02 14:46,BREKSTAD,TRONDHEIMSFJORD 1 [NO],high speed
1430,Departure,2019-12-02 14:46,LAXO,HENDRA [GB],passenger
1431,Arrival,2019-12-02 14:46,WELCOME,ST PEREGRINE [US],tug
1432,Departure,2019-12-02 14:46,SUEZ PORT,MISR 1 [EG],tanker
1433,Arrival,2019-12-02 14:46,HORTEN,SIMRAD ECHO [NO],tug
1434,Arrival,2019-12-02 14:46,CLINTON,WSF TOKITAE [US],passenger
1435,Departure,2019-12-02 14:46,JUDABERG,SJERNAROY [NO],passenger
1436,Departure,2019-12-02 14:46,GDYNIA,PILOT-5 [PL],tug
1437,Departure,2019-12-02 14:46,RAUMA,POLLUX [FI],tug
1438,Arrival,2019-12-02 14:46,MIAMI,CAPT JIMMY T MORAN [US],tug
1439,Arrival,2019-12-02 14:46,VICKSBURG,DOROTHY LEE [US],tug
1440,Departure,2019-12-02 14:46,GENT,DELIVERY [BE],cargo
1441,Departure,2019-12-02 14:46,TANAH MERAH,INDERA BUPALA [SG],passenger
1442,Departure,2019-12-02 14:46,ORTONA,NS DANTE [IT],cargo
1443,Arrival,2019-12-02 14:46,JURONG ISLAND,MAJU 511 [SG],tug
1444,Arrival,2019-12-02 14:46,HUIZHOU,YUESHANCHENGYU20134 [CN],fishing
1445,Departure,2019-12-02 14:46,POOLE,SEAWEED III [GB],tug
1446,Arrival,2019-12-02 14:46,PLYMOUTH,ECHO EXPLORER [GB],tug
1447,Arrival,2019-12-02 14:46,FORT LAUDERDALE,WILD [US],yacht
1448,Departure,2019-12-02 14:46,MAASVLAKTE - ROTTERDAM,RVE 3 [NL],undefined
1449,Departure,2019-12-02 14:46,KARLSKRONA,FLAGGSKAR [SE],yacht
1450,Arrival,2019-12-02 14:46,WAGENINGEN,DEO-FAVENTE [NL],cargo
1451,Arrival,2019-12-02 14:46,GENOVA,CASPIAN SEA [IT],tanker
1452,Departure,2019-12-02 14:46,JURONG ISLAND,SUMMER [SG],tanker
1453,Arrival,2019-12-02 14:46,QUEBEC,LOMER GOUIN [CA],cargo
1454,Arrival,2019-12-02 14:46,BREST,SKRAVIG [FR],tug
1455,Arrival,2019-12-02 14:46,SORRENTO,GIOVE JET [IT],passenger
1456,Departure,2019-12-02 14:46,HENDRIK IDO AMBACHT,SCHIE [NL],passenger
1457,Departure,2019-12-02 14:46,NEW YORK,MINERVA CORALIA [US],tanker
1458,Arrival,2019-12-02 14:46,ROZENBURG,STAELDIEP [NL],passenger
1459,Departure,2019-12-02 14:46,MAASBRACHT,C'EST LA VIE [NL],cargo
1460,Departure,2019-12-02 14:46,JURONG ISLAND,PW GAMMA [SG],tug
1461,Arrival,2019-12-02 14:46,LIVERPOOL,SNOWDROP [GB],passenger
1462,Arrival,2019-12-02 14:46,TEXAS CITY,JOHN P PASENTINE [US],tug
1463,Arrival,2019-12-02 14:46,KRIMPEN,WANTIJ [NL],passenger
1464,Arrival,2019-12-02 14:46,JEBEL ALI,AL HUSSEIN [AE],cargo
1465,Arrival,2019-12-02 14:46,BELFAST,ARKLOW FIELD [GB],cargo
1466,Arrival,2019-12-02 14:46,SINGAPORE,STELLAR LILAC [SG],tanker
1467,Departure,2019-12-02 14:46,CIBOURE,WAR RAOG IV [FR],fishing
1468,Arrival,2019-12-02 14:46,CARTAGENA,GPC TESORO [CO],tug
1469,Arrival,2019-12-02 14:46,LOS ANGELES,NAVIGATOR [US],yacht
1470,Departure,2019-12-02 14:46,EASTHAM,SVITZER MERCIA [GB],tug
1471,Departure,2019-12-02 14:46,BODOE,NORDLYS [NO],passenger
1472,Arrival,2019-12-02 14:46,IJMUIDEN,PONT 4 [NL],passenger
1473,Arrival,2019-12-02 14:46,VOLENDAM,JOHANNA [NL],yacht
1474,Arrival,2019-12-02 14:46,BALTIMORE,BALTIMORE [US],tug
1475,Arrival,2019-12-02 14:46,RORO,LINDA [SE],passenger
1476,Arrival,2019-12-02 14:46,KRAGERO,PERLEN [NO],passenger
1477,Departure,2019-12-02 14:46,BILDUDALUR,VIKING SAGA [IS],fishing
1478,Arrival,2019-12-02 14:46,SCHOONHOVEN,STAD SCHOONHOVEN [NL],passenger
1479,Arrival,2019-12-02 14:46,LA PALLICE,F/V OURAGAN [FR],fishing
1480,Departure,2019-12-02 14:46,LONDON,NEPTUNE [GB],cargo
1481,Departure,2019-12-02 14:46,SAVANNAH,EPHYRA [US],yacht
1482,Departure,2019-12-02 14:46,HONG KONG,XIN FEI [HK],passenger
1483,Departure,2019-12-02 14:46,ROTTERDAM CENTRUM,MSTX 7 [NL],high speed
1484,Departure,2019-12-02 14:46,MARIGOT,UYUNI [MF],yacht
1485,Arrival,2019-12-02 14:46,NEW ORLEANS,LOUISIANA [US],tug
1486,Departure,2019-12-02 14:46,WALSUM,SILANI [DE],cargo
1487,Arrival,2019-12-02 14:46,LEIXOES,JOSE DUARTE [PT],tug
1488,Departure,2019-12-02 14:45,MALTEPE,BALKAN M [TR],tanker
1489,Departure,2019-12-02 14:45,GENOVA,DANIMARCA [IT],tug
1490,Arrival,2019-12-02 14:45,DZAOUDZI,KARIHANI [YT],passenger
1491,Departure,2019-12-02 14:45,LEKA,GEISNES [NO],passenger
1492,Departure,2019-12-02 14:45,BREMERHAVEN,MAUREEN S. [DE],cargo
1493,Arrival,2019-12-02 14:45,FUGLAFJORDUR,HOYVIK [FO],fishing
1494,Arrival,2019-12-02 14:45,SEAL BEACH,TIM QUIGG [US],tug
1495,Departure,2019-12-02 14:45,HALS,EGENSE [DK],passenger
1496,Departure,2019-12-02 14:45,TANGGUH,TANGGUH EWAKO [ID],undefined
1497,Departure,2019-12-02 14:45,NEW YORK,H 214 [US],passenger
1498,Departure,2019-12-02 14:45,OSLO,PRINSEN [NO],passenger
1499,Departure,2019-12-02 14:45,AUCKLAND,HAURAKI [NZ],tug
1500,Departure,2019-12-02 14:45,HONG KONG,HUIHAILONG06 [HK],cargo
1501,Arrival,2019-12-02 14:45,DUNKERQUE,VB.CYCLONE [FR],tug
1502,Arrival,2019-12-02 14:45,DE BLOCQ VAN KUFFELER,BATAVIER [NL],tug
1503,Departure,2019-12-02 14:45,MALAGA,TRHEINTA [ES],tug
1504,Departure,2019-12-02 14:45,DUNDALK,BALTIMORE [US],tug
1505,Arrival,2019-12-02 14:45,HANSWEERT,CONTENTUS [NL],undefined
1506,Arrival,2019-12-02 14:45,RHEINAU,ALTRIP MANNHEIM [DE],undefined
1507,Arrival,2019-12-02 14:45,SORRENTO,SNAV ANTARES [IT],passenger
1508,Departure,2019-12-02 14:45,ROTTERDAM WAALHAVEN,CHRISTINA [NL],passenger
1509,Departure,2019-12-02 14:45,SEATTLE,SALLY FOX [US],passenger
1510,Arrival,2019-12-02 14:45,MUKILTEO,WSF SUQUAMISH [US],passenger
1511,Departure,2019-12-02 14:45,PORT BLAIR,M.V.SHER_ALLI [IN],undefined
1512,Departure,2019-12-02 14:45,RODMAN,MSC VIDISHA R. [PA],cargo
1513,Arrival,2019-12-02 14:45,PERAMA,AGIOS ELEFTHERIOS IV [GR],passenger
1514,Departure,2019-12-02 14:45,NEUHARLINGERSIEL,SPIEKEROOG 4 [DE],passenger
1515,Arrival,2019-12-02 14:45,BOSTANCI,TEMEL REIS-II [TR],high speed
1516,Arrival,2019-12-02 14:45,MAASSLUIS,BLANKENBURG [NL],passenger
1517,Departure,2019-12-02 14:45,WEMYSS BAY,ARGYLE [GB],passenger
1518,Departure,2019-12-02 14:45,WERKENDAM,GORINCHEM XI [NL],passenger
1519,Departure,2019-12-02 14:45,GELKENES,STAD SCHOONHOVEN [NL],passenger
1520,Arrival,2019-12-02 14:45,ROTTERDAM CENTRUM,MSTX 12 [NL],high speed
1521,Departure,2019-12-02 14:45,VENICE (LA),DIAMOND LUGGER [US],tug
1522,Arrival,2019-12-02 14:45,MALOY,FROYA [NO],high speed
1523,Departure,2019-12-02 14:45,PALM BEACH,WETTER THE BETTER [US],tug
1524,Departure,2019-12-02 14:45,GENOVA,MV HANSA FLENSBURG [IT],cargo
1525,Departure,2019-12-02 14:45,HENDRIK IDO AMBACHT,WITTE DE WITH [NL],passenger
1526,Arrival,2019-12-02 14:45,ALBLASSERDAM,WITTE DE WITH [NL],passenger
1527,Departure,2019-12-02 14:45,VLADIVOSTOK,PLATON [RU],cargo
1528,Departure,2019-12-02 14:45,LE HAVRE,VB DEAUVILLE [26] [FR],tug
1529,Departure,2019-12-02 14:45,AUCKLAND,FELIXSTOWE BRIDGE [NZ],cargo
1530,Departure,2019-12-02 14:45,POINT LISAS,PIONEER [TT],tug
1531,Departure,2019-12-02 14:45,HAVOYSUND,AAROY [NO],high speed
1532,Departure,2019-12-02 14:45,ROTTERDAM WAALHAVEN,MSTX 15 [NL],undefined
1533,Departure,2019-12-02 14:45,HELSINGBORG,MERCANDIA IV [SE],passenger
1534,Departure,2019-12-02 14:45,BLUMENTHAL,STEDINGEN [DE],passenger
1535,Departure,2019-12-02 14:45,XIAMEN,MIN XIA MEN KE 0118 [CN],passenger
1536,Arrival,2019-12-02 14:45,COZUMEL,MEXICO IV [MX],passenger
1537,Arrival,2019-12-02 14:45,FLORO,FJORDGLYTT [NO],high speed
1538,Arrival,2019-12-02 14:45,SOLENT,AZRAR IV [GB],yacht
1539,Departure,2019-12-02 14:45,VIANA DO CASTELO,PARCERIA [PT],fishing
1540,Arrival,2019-12-02 14:45,BANGKOK,PHUBAI PATTRA 5 [TH],tanker
1541,Departure,2019-12-02 14:45,GOUDA,LIJNBAANSGRACHT [NL],cargo
1542,Departure,2019-12-02 14:45,ROTTERDAM,RPA11 [NL],undefined
1543,Arrival,2019-12-02 14:45,ONSAN,BU KWANG HO [KR],tanker
1544,Departure,2019-12-02 14:45,BRATISLAVA,ZILINA [SK],undefined
1545,Departure,2019-12-02 14:45,PORT ARANSAS,ARANSAS PILOT II [US],undefined
1546,Departure,2019-12-02 14:45,HEDEN (HONO),GOTA [SE],passenger
1547,Arrival,2019-12-02 14:45,YANGSHAN,FAN YA TAI CANG [CN],cargo
1548,Arrival,2019-12-02 14:45,BOHUS MALMON,MARIA [SE],undefined
1549,Arrival,2019-12-02 14:45,DUNKERQUE,FAROUCHE [FR],tug
1550,Arrival,2019-12-02 14:45,SLEMMESTAD,BARONEN [NO],high speed
1551,Departure,2019-12-02 14:45,DZAOUDZI,GEORGES NAHOUDA [YT],passenger
1552,Departure,2019-12-02 14:45,AMSTERDAM,AMAZONE [NL],tanker
1553,Arrival,2019-12-02 14:45,VLADIVOSTOK,S. CHEREDNICHENKO [RU],undefined
1554,Departure,2019-12-02 14:44,ROTTERDAM PERNIS,CORVUS [NL],cargo
1555,Departure,2019-12-02 14:44,AMSTERDAM,KP 17 [NL],undefined
1556,Departure,2019-12-02 14:44,HEILBRONN,SPB11 [DE],undefined
1557,Arrival,2019-12-02 14:44,FUJAIRAH,FNSA 6 [AE],undefined
1558,Arrival,2019-12-02 14:44,MILAZZO,ERACLIDE [IT],passenger
1559,Arrival,2019-12-02 14:44,MONDORF,CHRISTOPHORUS [DE],undefined
1560,Arrival,2019-12-02 14:44,ASPERO,FROJA [SE],passenger
1561,Departure,2019-12-02 14:44,OMBO,RYGERKONGEN [NO],high speed
1562,Arrival,2019-12-02 14:44,RESISTANCIA,TRENTINA [AR],undefined
1563,Arrival,2019-12-02 14:44,TRIESTE,ULUSOY-15 [IT],cargo
1564,Arrival,2019-12-02 14:44,PORT EVERGLADES,W [US],yacht
1565,Arrival,2019-12-02 14:44,BOLUNGARVIK,RIFSARI SH70 [IS],fishing
1566,Departure,2019-12-02 14:44,ROTTERDAM CENTRUM,AQUA SHUTTLE [NL],passenger
1567,Departure,2019-12-02 14:44,MEKJARVIK,VOLLSOY [NO],passenger
1568,Departure,2019-12-02 14:44,IJMUIDEN,ZEETIJGER [NL],tug
1569,Arrival,2019-12-02 14:44,DOS BOCAS,ANNY MV [MX],high speed
1570,Arrival,2019-12-02 14:44,TIANJIN,SUNNY COSMOS [CN],cargo
1571,Departure,2019-12-02 14:44,NIEUWEGEIN,KEIZERSGRACHT [NL],undefined
1572,Departure,2019-12-02 14:44,KURIHAMA,NO8 TOA MARU [JP],tug
1573,Arrival,2019-12-02 14:44,HONG KONG,PILOT32 [HK],tug
1574,Departure,2019-12-02 14:44,DOS BOCAS,ISLA MONSERRAT [MX],undefined
1575,Arrival,2019-12-02 14:44,DE PLASMOLEN,HELENA [NL],tug
1576,Arrival,2019-12-02 14:44,BELLINGHAM,AMERICAN DYNASTY [US],fishing
1577,Arrival,2019-12-02 14:44,KALVSUND,BURO [SE],passenger
1578,Departure,2019-12-02 14:44,DUISBURG,MANOUK 3 [DE],yacht
1579,Departure,2019-12-02 14:44,PARKHAVEN,COTRANS 11 [NL],undefined
1580,Arrival,2019-12-02 14:44,ZAANDAM,PONT 6 [NL],passenger
1581,Arrival,2019-12-02 14:44,SINGAPORE,QUEEN STAR 2 [SG],passenger
1582,Departure,2019-12-02 14:44,ROTTERDAM,PERFECT [NL],cargo
1583,Departure,2019-12-02 14:44,DRESDEN,GRAEFIN COSEL [DE],passenger
1584,Departure,2019-12-02 14:44,KRAGERO,KRAGERO [NO],passenger
1585,Departure,2019-12-02 14:44,OUISTREHAM,F/V LA NOUNOUTE [FR],fishing
1586,Departure,2019-12-02 14:44,HELSINGOR,AURORA AF HELSINGBOR [DK],passenger
1587,Departure,2019-12-02 14:44,MOSS,BASTO IV [NO],passenger
1588,Departure,2019-12-02 14:44,HONG KONG,PARK ISLAND 8 [HK],passenger
1589,Departure,2019-12-02 14:44,XINHIAXIANG,ZIJINGERSHISANHAO [CN],passenger
1590,Arrival,2019-12-02 14:44,SILVERTOWN,DAME VERA LYNN [GB],passenger
1591,Arrival,2019-12-02 14:44,ROTTERDAM,KORTENOORD [NL],cargo
1592,Arrival,2019-12-02 14:44,ROTTERDAM WAALHAVEN,AQUA CAT [NL],passenger
1593,Departure,2019-12-02 14:44,AMBARLI,ALTUG 4 [TR],tug
1594,Arrival,2019-12-02 14:44,SVANESUND,SVANHILD [SE],passenger
1595,Departure,2019-12-02 14:44,BRAKE,KLEINENSIEL [DE],passenger
1596,Departure,2019-12-02 14:44,PLYMOUTH,SD TAMAR RACER [GB],tug
1597,Arrival,2019-12-02 14:44,HELSINGBORG,PERNILLE [SE],passenger
1598,Departure,2019-12-02 14:44,VALLEJO,INTINTOLI [US],passenger
1599,Departure,2019-12-02 14:44,REGGIO,GIANO [IT],passenger
1600,Departure,2019-12-02 14:44,NEWCASTLE,IKAN BAGANG [AU],cargo
1601,Departure,2019-12-02 14:44,PUTTGARDEN,DEUTSCHLAND [DE],passenger
1602,Arrival,2019-12-02 14:44,NASSAU,BETTY K VIII [BS],cargo
1603,Arrival,2019-12-02 14:44,SAN FRANCISCO,GEMINI [US],passenger
1604,Departure,2019-12-02 14:44,SKAGEN,DANPILOT BRAVO [DK],tug
1605,Departure,2019-12-02 14:44,OTARU,HAMANASU [JP],passenger
1606,Departure,2019-12-02 14:44,BREVIK,OKSOY [NO],passenger
1607,Arrival,2019-12-02 14:44,STROMSTAD,KOSTERBRIS [SE],passenger
1608,Departure,2019-12-02 14:44,AUCKLAND,WAIPAPA [NZ],tug
1609,Departure,2019-12-02 14:44,FRANKFURT AM MAIN,KARL KRIEGER [DE],undefined
1610,Arrival,2019-12-02 14:44,JUDABERG,FOLDOY [NO],passenger
1611,Arrival,2019-12-02 14:44,TERNEUZEN,ST ANNASTRAND [NL],tug
1612,Arrival,2019-12-02 14:44,HENDRIK IDO AMBACHT,SCHIE [NL],passenger
1613,Departure,2019-12-02 14:44,GENT,THEMIS [BE],tanker
1614,Arrival,2019-12-02 14:44,RYDE,ISLAND FLYER [GB],high speed
1615,Arrival,2019-12-02 14:43,SINGAPORE,CKL X [SG],yacht
1616,Arrival,2019-12-02 14:43,DELFSHAVEN,DELFSHAVEN [NL],tug
1617,Arrival,2019-12-02 14:43,HAIAN,SHUANGTAI37 [CN],passenger
1618,Arrival,2019-12-02 14:43,PIRAEUS,POSIDON HELLAS [GR],passenger
1619,Arrival,2019-12-02 14:43,SETUBAL,GARCA BRANCA [PT],passenger
1620,Arrival,2019-12-02 14:43,GOOD HOPE,FREEDOM [US],undefined
1621,Arrival,2019-12-02 14:43,VAXHOLM,NINA [SE],passenger
1622,Arrival,2019-12-02 14:43,LISBOA,ALMEIDA GARRET [PT],passenger
1623,Arrival,2019-12-02 14:43,HONG KONG,WING HOP LEE 12 [HK],cargo
1624,Arrival,2019-12-02 14:43,SZCZECIN,AERANDIR [PL],cargo
1625,Departure,2019-12-02 14:43,IJMUIDEN,TERINA B [NL],tug
1626,Departure,2019-12-02 14:43,ALBLASSERDAM,SCHIE [NL],passenger
1627,Departure,2019-12-02 14:43,HERENTALS,JOHANNA [BE],cargo
1628,Departure,2019-12-02 14:43,LA PLAYA,STEADFAST [MX],fishing
1629,Arrival,2019-12-02 14:43,KJOPSVIK,MELSHORN [NO],passenger
1630,Departure,2019-12-02 14:43,SINGAPORE,INTEGRITY [SG],tanker
1631,Departure,2019-12-02 14:43,VILLA SAN GIOVANNI,SELINUNTE JET [IT],high speed
1632,Departure,2019-12-02 14:43,BOKENAS,TELLUS [SE],passenger
1633,Arrival,2019-12-02 14:43,LARSNES,KVAM [NO],passenger
1634,Departure,2019-12-02 14:43,ROZENBURG,BLANKENBURG [NL],passenger
1635,Departure,2019-12-02 14:43,FAUNTLEROY,WSF ISSAQUAH [US],passenger
1636,Arrival,2019-12-02 14:43,EASTHAM,MSC VICTORY [GB],tug
1637,Departure,2019-12-02 14:43,ELLESMERE,MSC VICTORY [GB],tug
1638,Arrival,2019-12-02 14:43,BOLUNGARVIK,OTUR II [IS],fishing
1639,Arrival,2019-12-02 14:43,PENDIK,RECEP TAYYIP ERDOGAN [TR],high speed
1640,Arrival,2019-12-02 14:43,ALMADA,CAMPOLIDE [PT],passenger
1641,Arrival,2019-12-02 14:43,WIJK BIJ DUURSTEDE,AQUA VITA [NL],tanker
1642,Arrival,2019-12-02 14:43,HUCKINGEN,VIVADERO R [DE],yacht
1643,Departure,2019-12-02 14:43,WIJNEGEM,MIRA VITA [BE],cargo
1644,Arrival,2019-12-02 14:43,SPARROWS POINT,CAPE MAY [US],tug
1645,Arrival,2019-12-02 14:43,SWARTZ BAY,QUEEN OF CUMBERLAND [CA],passenger
1646,Arrival,2019-12-02 14:43,LORIENT,BREIZH NEVEZ 1 [FR],undefined
1647,Arrival,2019-12-02 14:43,BOTLEK - ROTTERDAM,HYDROVAC 4 [NL],tanker
1648,Arrival,2019-12-02 14:43,HONG KONG,HONGFU106 [HK],cargo
1649,Departure,2019-12-02 14:43,HALSA,ROMSDAL [NO],passenger
1650,Arrival,2019-12-02 14:43,PORT JEROME,BAC14 [FR],passenger
1651,Departure,2019-12-02 14:43,WALVIS BAY,LEANDRA [NA],fishing
1652,Departure,2019-12-02 14:43,AOMORI,HAYABUSA [JP],passenger
1653,Arrival,2019-12-02 14:43,KETAPANG,KMP.RAJAWALI NST [ID],undefined
1654,Arrival,2019-12-02 14:43,CHEK LAP KOK,5013 [CN],
1655,Departure,2019-12-02 14:43,KNIPPLA,ULRIKA [SE],passenger
1656,Departure,2019-12-02 14:43,GREETSIEL,GERMANIA [DE],fishing
